views,likes,comments,category,channel,trending
4809163,150956,21694,Music,Channel_26,1
1599099,125623,44388,Music,Channel_74,0
4195463,102081,33224,Sports,Channel_65,1
3814233,110582,16832,News,Channel_45,0
1212569,247776,32835,Sports,Channel_17,0
4562307,139007,1862,Music,Channel_36,1
1196885,265261,18186,Gaming,Channel_73,1
1157083,86398,29545,Sports,Channel_63,0
1975324,95729,45522,News,Channel_23,1
3899190,118028,44391,Gaming,Channel_93,1
3389445,289771,40322,Gaming,Channel_66,1
2743974,74268,8319,Sports,Channel_82,0
3493099,127008,38663,News,Channel_92,1
1280180,284785,45788,Sports,Channel_42,1
3334178,123130,28401,Gaming,Channel_71,1
4532211,193526,32228,Gaming,Channel_75,1
2585182,46231,12202,Sports,Channel_71,0
1809286,148279,38283,Music,Channel_43,1
4600757,33560,20122,Music,Channel_88,1
4866313,276796,33135,Sports,Channel_55,1
4364089,106103,22585,News,Channel_56,1
2798921,261198,48408,Gaming,Channel_79,1
4375142,93895,48229,Sports,Channel_31,1
270160,79548,14897,Gaming,Channel_83,0
2570931,281677,21291,Education,Channel_56,0
442904,201625,32826,Gaming,Channel_74,0
579526,105889,8294,Music,Channel_48,0
838393,90639,4507,News,Channel_52,1
3346503,115276,49937,News,Channel_72,1
815422,188372,28854,Gaming,Channel_1,0
735983,274853,47520,Sports,Channel_2,0
2264429,231251,15475,Sports,Channel_93,1
3136812,251259,44905,News,Channel_42,1
4276115,66922,14334,News,Channel_74,0
2877280,145337,18830,Gaming,Channel_9,1
2939687,79193,47882,Music,Channel_31,1
1417842,60292,48803,News,Channel_96,0
2332256,58259,27278,Music,Channel_2,1
3690024,38186,18749,Sports,Channel_24,0
4397650,8173,30511,Gaming,Channel_43,0
3703418,123854,37469,Music,Channel_70,0
2282608,231362,40185,Sports,Channel_72,1
3931010,78870,25072,Gaming,Channel_89,0
3642771,152225,42326,Gaming,Channel_43,1
4080441,267074,31146,Music,Channel_51,0
961652,82921,11057,News,Channel_89,0
2189370,47262,26427,Music,Channel_46,0
1549485,52766,41982,Music,Channel_75,0
1568343,211335,44090,Sports,Channel_99,0
3326495,285379,48654,Music,Channel_1,0
3386744,199255,11036,Education,Channel_87,1
756612,85343,14060,Music,Channel_67,0
3995528,171307,13607,Gaming,Channel_1,1
2077475,272961,35102,Gaming,Channel_63,1
2142912,6412,24074,Education,Channel_76,0
3145311,4531,48864,Sports,Channel_62,1
286622,194247,19773,Gaming,Channel_61,1
1963889,250895,32970,Education,Channel_40,1
1907862,8392,32998,Music,Channel_95,0
4027390,15075,28210,Sports,Channel_29,0
1397436,14435,44088,Music,Channel_35,0
668540,275265,11683,News,Channel_92,1
2196690,171881,2962,News,Channel_85,1
1589236,53267,35095,Music,Channel_11,0
4706815,192259,30000,Gaming,Channel_90,1
2983410,8826,29137,Music,Channel_11,0
1405355,2185,35552,Gaming,Channel_63,0
2676480,273495,46253,Music,Channel_69,1
3425083,156736,33571,Gaming,Channel_56,0
2465722,59706,45321,Music,Channel_7,1
2902092,188971,47350,Music,Channel_51,0
2251229,218226,43861,Gaming,Channel_95,1
1523534,292348,39164,Music,Channel_39,1
1723907,84368,47578,News,Channel_42,0
2516967,172658,16559,Education,Channel_72,0
4676112,150809,42404,Music,Channel_53,1
2871574,34589,48074,Gaming,Channel_91,0
2889939,96564,44963,Music,Channel_21,0
3987280,147637,5691,Music,Channel_30,0
2045940,49787,3532,Music,Channel_78,0
2100409,40761,48991,Education,Channel_1,0
3173382,200681,20733,Music,Channel_24,0
3882857,108760,17927,Gaming,Channel_6,0
4538871,74190,43114,Education,Channel_6,0
292464,238996,13482,Sports,Channel_69,0
4740400,204760,26681,News,Channel_62,1
2674829,293798,5456,Gaming,Channel_35,1
119581,33531,3413,Sports,Channel_79,0
3853256,11574,7085,Music,Channel_35,0
339540,105165,27937,Sports,Channel_48,0
502590,187160,20563,Gaming,Channel_72,1
1419412,273356,9332,Gaming,Channel_43,0
3361492,134767,37575,Music,Channel_35,0
1631369,90207,7386,Music,Channel_5,1
873328,42647,26337,Education,Channel_31,0
4810479,149448,34708,Music,Channel_31,1
3111691,24286,29572,Gaming,Channel_8,1
1359097,155657,33424,Music,Channel_6,1
3301354,210506,35271,Gaming,Channel_87,0
1295315,129536,49810,Education,Channel_53,1
2576508,154103,11030,Music,Channel_80,1
2377219,297213,13138,Music,Channel_44,1
1359311,1542,47369,Sports,Channel_49,0
4511784,102676,15646,Music,Channel_8,1
1290467,181887,28812,Sports,Channel_64,1
165074,81561,23422,Gaming,Channel_4,0
2571466,168838,10645,Music,Channel_32,0
3656180,71890,14628,Sports,Channel_53,1
4484120,106744,24486,Gaming,Channel_67,0
791645,205724,22409,News,Channel_63,1
3288093,113133,39266,Sports,Channel_80,0
1018481,206270,22732,Gaming,Channel_60,1
3595804,87907,46557,Gaming,Channel_98,0
63507,166929,19425,News,Channel_77,0
1106710,104609,12195,Music,Channel_33,0
2339377,280796,18722,Music,Channel_22,1
4388373,248761,16494,Gaming,Channel_31,1
807564,36519,21571,Gaming,Channel_24,0
3919949,146496,34486,Gaming,Channel_3,0
1610473,128643,22900,Music,Channel_33,0
1712952,117191,125,News,Channel_94,0
738954,62069,48814,Gaming,Channel_26,1
2909056,41101,19318,Sports,Channel_98,0
708173,204206,38685,Music,Channel_51,0
4511579,913,43162,News,Channel_86,1
680447,241034,7590,Gaming,Channel_30,0
1062404,189647,34850,Music,Channel_35,0
2981248,173805,12134,News,Channel_25,1
2614987,35582,25230,News,Channel_28,1
2754913,279764,15058,News,Channel_97,1
4996929,296206,14301,Gaming,Channel_87,1
2536232,99003,37861,News,Channel_26,0
2379907,97550,27039,Music,Channel_73,0
4533688,53543,284,Music,Channel_8,0
2830915,155146,38334,News,Channel_97,1
2364162,258907,43525,Music,Channel_15,1
4882909,180663,40986,News,Channel_49,0
916113,120398,18658,Gaming,Channel_8,0
2693794,290856,28443,Music,Channel_55,1
2212549,123492,3972,News,Channel_85,1
2346704,270785,26167,News,Channel_58,1
4582025,254946,13679,Music,Channel_3,1
424332,87398,44341,Sports,Channel_9,1
293575,124808,29519,Education,Channel_14,0
1460700,70053,25704,Sports,Channel_91,1
30336,160063,36881,News,Channel_20,0
3202078,297918,31948,Music,Channel_4,0
1643425,232853,14378,Music,Channel_24,0
2608622,259869,10328,Music,Channel_91,1
1887963,129024,24732,Gaming,Channel_76,0
2773605,113086,17673,Sports,Channel_28,0
1448947,99017,10373,Music,Channel_99,1
4177426,197280,5720,Gaming,Channel_88,1
3857756,287094,5153,Music,Channel_31,1
1499339,71802,6226,Music,Channel_67,1
677296,8377,2976,Sports,Channel_94,0
380039,234683,38019,Sports,Channel_64,1
529714,270727,36267,News,Channel_91,0
2912190,15592,19297,Sports,Channel_17,0
4636352,136460,16587,Sports,Channel_6,1
553439,144582,18206,Gaming,Channel_82,1
4143535,21891,25935,Gaming,Channel_60,1
274452,182624,29633,Gaming,Channel_99,0
779883,65295,10736,Gaming,Channel_91,1
4372047,59557,41401,News,Channel_81,1
4944772,193233,6971,News,Channel_11,1
2190921,138304,9507,News,Channel_38,1
3199156,7943,25724,Gaming,Channel_34,0
4823139,240849,22166,News,Channel_47,1
4955582,98716,13158,Music,Channel_32,0
763371,174692,25774,Gaming,Channel_57,0
3258945,4554,11108,Gaming,Channel_46,0
3769950,202692,12077,Gaming,Channel_35,0
143980,182582,4175,Music,Channel_92,0
4697671,217064,35627,Music,Channel_22,1
2435003,259721,2962,Music,Channel_16,0
258354,100844,13616,News,Channel_76,0
3207943,134415,32253,Music,Channel_5,1
1918160,40012,17751,Sports,Channel_90,0
3316258,255559,45625,Music,Channel_26,1
4372545,218770,5210,Music,Channel_77,1
2236883,130021,32390,Gaming,Channel_24,0
2551982,168932,35677,Gaming,Channel_67,1
765265,121558,43176,Music,Channel_32,0
309617,31796,36173,News,Channel_23,0
2981346,298398,15993,Music,Channel_49,0
745748,205796,26859,Music,Channel_62,0
3637562,67271,20878,Gaming,Channel_77,0
2055410,280631,14923,Gaming,Channel_79,1
2478748,177615,33588,Gaming,Channel_66,1
735275,270650,27100,Sports,Channel_11,0
1298819,120532,24086,Gaming,Channel_80,0
1035186,207090,40023,Music,Channel_18,1
599506,282878,47709,Music,Channel_98,0
557718,292570,32571,Music,Channel_10,0
1597853,35585,11017,Gaming,Channel_77,1
353414,76624,37221,Music,Channel_96,0
2964944,93576,19513,Music,Channel_60,0
2348693,252071,44974,News,Channel_8,1
2764545,204190,46478,Music,Channel_71,1
3517144,127202,14860,Music,Channel_48,1
3949401,19369,8086,Music,Channel_81,0
125932,201474,48544,Music,Channel_41,1
269083,224145,18050,Gaming,Channel_91,1
1752498,43644,40157,News,Channel_8,0
3878809,117265,19784,Music,Channel_93,1
4877709,42874,11774,Music,Channel_37,0
1559426,37365,34968,Gaming,Channel_91,0
3231431,37700,12142,News,Channel_37,0
2593316,162727,23007,Gaming,Channel_64,1
290220,215896,25158,Sports,Channel_59,0
3977765,203821,6051,Music,Channel_88,1
1396285,56640,31576,Education,Channel_45,0
4677029,179253,4115,News,Channel_16,1
2923705,21668,19024,Music,Channel_26,0
2665749,239214,6371,Sports,Channel_31,0
4000453,277951,28690,Sports,Channel_27,1
1407978,229424,39355,Music,Channel_90,1
2922989,6275,32420,Education,Channel_43,1
985156,125621,43375,Gaming,Channel_15,0
3714543,203216,48002,Music,Channel_58,1
864659,158080,46698,Sports,Channel_49,0
4944082,91436,9080,Gaming,Channel_79,0
2238035,195088,1883,Music,Channel_87,1
1204920,178427,4821,News,Channel_25,1
3109591,142967,36590,Gaming,Channel_68,0
3611954,109691,8338,Gaming,Channel_36,1
748852,55607,22007,Gaming,Channel_80,0
1157618,97385,2477,Gaming,Channel_47,0
3912147,247087,13135,Education,Channel_59,1
1108810,279238,42423,Sports,Channel_85,0
813283,4393,10437,Gaming,Channel_52,0
2915863,92323,48100,Music,Channel_40,0
1822367,296515,9502,Music,Channel_43,1
3373863,80304,29236,Music,Channel_56,1
2900033,61341,368,Gaming,Channel_81,0
4533669,95067,25839,Music,Channel_3,1
1579315,151611,46366,Gaming,Channel_71,1
1350590,189656,35515,News,Channel_12,1
3505438,219709,7562,Music,Channel_65,1
4581197,96927,7139,Gaming,Channel_43,0
3046529,293086,27141,Gaming,Channel_70,1
2226541,264062,42778,Gaming,Channel_46,0
2812139,30422,6704,Music,Channel_60,0
1470793,253938,1887,Gaming,Channel_61,0
4491512,212114,11975,Gaming,Channel_49,1
4945490,2938,49211,Sports,Channel_87,1
2898706,161714,544,Sports,Channel_25,1
3202473,32319,19448,Sports,Channel_89,0
1099657,271434,22830,Gaming,Channel_3,1
927215,40459,46323,Music,Channel_68,1
3034449,289111,23926,Music,Channel_63,1
1450991,167977,31002,Gaming,Channel_30,1
2512910,93067,47581,Music,Channel_97,0
425528,229233,13333,Education,Channel_93,1
2536610,152777,16942,Sports,Channel_4,0
2716223,74903,14684,News,Channel_78,1
613181,287330,26088,Music,Channel_85,0
3646525,149491,22447,Education,Channel_71,1
1651824,255546,8861,Gaming,Channel_21,0
140227,997,24833,Education,Channel_71,0
1774055,198583,17454,Gaming,Channel_1,0
693137,236702,1050,Music,Channel_60,1
282854,26025,20422,Sports,Channel_34,0
4875196,116761,21530,Sports,Channel_87,1
661327,181363,47060,News,Channel_3,1
1658153,48241,15756,Education,Channel_18,0
4346398,160114,4022,Sports,Channel_43,0
1486255,290459,41104,Gaming,Channel_76,1
4157004,54316,2634,Education,Channel_78,0
1807684,219258,27145,Music,Channel_41,1
1810858,121149,7288,Gaming,Channel_92,1
480083,18328,8992,Sports,Channel_24,0
1395316,144328,34253,Gaming,Channel_24,1
1902740,163684,27005,Music,Channel_3,0
4263627,283738,49824,Sports,Channel_59,1
4585946,247409,12166,Music,Channel_58,1
2296936,15179,28065,Education,Channel_73,1
4302400,25978,17798,Gaming,Channel_24,1
4642094,204840,29301,Music,Channel_66,1
2708184,115401,3894,Education,Channel_40,1
2913066,287598,3846,News,Channel_92,1
3771771,234866,14481,Gaming,Channel_71,1
1541724,62507,42154,Music,Channel_9,0
1966730,5372,30221,Sports,Channel_60,1
4563530,139332,47764,Gaming,Channel_39,1
4321614,68364,8048,Music,Channel_33,1
4084290,36378,27386,Sports,Channel_34,0
676673,44119,33336,Sports,Channel_62,1
4063224,188727,39258,Music,Channel_85,1
1889529,27436,23853,Sports,Channel_61,0
1095316,112647,34713,Education,Channel_93,0
4301915,39033,16791,Music,Channel_27,1
4968514,155974,4228,Music,Channel_17,0
1637675,94907,11945,News,Channel_60,1
707673,147089,41573,Gaming,Channel_42,1
802849,79787,39899,Gaming,Channel_47,1
1729665,44868,24681,Gaming,Channel_87,0
1162068,220520,34986,Music,Channel_53,1
1036891,20249,14975,Sports,Channel_21,0
754494,41301,48377,Gaming,Channel_8,1
424177,38815,7711,Education,Channel_73,0
643762,98841,44759,News,Channel_97,0
768876,149525,12105,Music,Channel_58,0
3705697,9300,49645,Sports,Channel_68,0
1207184,281226,30146,Music,Channel_63,0
1761511,85196,15238,Gaming,Channel_59,0
4585074,277269,3868,Music,Channel_82,1
3542815,5159,44294,Music,Channel_96,1
47002,279870,10060,Sports,Channel_30,1
4611146,13631,5433,Sports,Channel_25,0
716339,260810,22612,Sports,Channel_97,1
4140289,292553,17822,Sports,Channel_99,1
1785006,119384,34120,Gaming,Channel_56,0
4914478,290904,41004,Sports,Channel_34,1
629889,222692,21294,News,Channel_50,0
2368108,213624,18764,Sports,Channel_2,1
4590699,248807,4560,Sports,Channel_77,1
3845886,93440,16583,News,Channel_53,0
926779,114931,15560,Sports,Channel_41,0
2530832,91739,4424,Gaming,Channel_23,0
3320151,51853,40615,News,Channel_61,0
226391,141304,26863,Gaming,Channel_87,0
192387,131468,46963,Sports,Channel_31,0
3633632,40888,29469,Sports,Channel_66,1
4609474,200751,37565,Gaming,Channel_2,1
2785067,169431,23184,Music,Channel_69,1
1375073,231353,23910,Sports,Channel_60,0
2536394,90362,47077,News,Channel_78,0
4558220,18393,22404,Music,Channel_23,0
4373352,135983,35175,Sports,Channel_57,1
1425663,14643,3791,News,Channel_35,0
2470146,62254,32208,Education,Channel_1,1
3292070,190101,39276,Gaming,Channel_48,1
687268,219194,47175,Music,Channel_49,0
802955,176183,9629,News,Channel_40,1
1112009,175788,32894,Music,Channel_62,1
2014148,208166,21990,Music,Channel_15,0
4468223,15125,42580,Gaming,Channel_30,1
1520593,75389,7694,Music,Channel_21,0
2445291,233563,36087,Music,Channel_8,1
148745,39989,8673,Education,Channel_7,0
3793824,171723,38199,Gaming,Channel_34,1
1731992,69387,32187,Gaming,Channel_64,0
138686,252868,4378,Gaming,Channel_42,1
2068636,6426,23553,Gaming,Channel_53,1
4152923,131676,43780,Music,Channel_96,1
1984044,176138,39258,News,Channel_97,1
3925221,118253,22524,Sports,Channel_70,0
3315344,103080,43331,Sports,Channel_10,0
50976,36136,16622,Gaming,Channel_90,1
2523620,80392,1420,Sports,Channel_58,0
2364128,222795,47440,Music,Channel_90,1
3368611,18238,340,Music,Channel_83,0
4406813,24019,44310,Music,Channel_99,0
3643693,262248,40288,Gaming,Channel_4,1
2028320,80646,43953,News,Channel_89,1
1813105,183303,4987,News,Channel_8,0
1948238,98463,26062,News,Channel_12,0
1396796,54496,45517,Gaming,Channel_88,0
4810045,193376,32456,Gaming,Channel_88,1
3562262,260253,38180,News,Channel_81,1
209859,20870,25308,Education,Channel_25,0
4028902,244866,19862,Education,Channel_97,1
46475,214145,7670,Education,Channel_27,0
3304364,49617,24246,Gaming,Channel_2,0
3240254,209615,13766,Education,Channel_73,1
1100577,18340,29681,Sports,Channel_55,0
845081,171160,8323,Gaming,Channel_58,0
4624037,186414,1857,Education,Channel_33,1
3696727,252144,47223,Education,Channel_83,1
1603970,221447,30587,Gaming,Channel_49,0
1532064,8080,25818,Sports,Channel_5,0
4412887,1330,25247,Music,Channel_47,1
228189,6599,33272,Sports,Channel_84,0
2077198,15599,40235,Gaming,Channel_24,0
1469919,36385,18540,Music,Channel_95,0
3282941,43095,25837,Sports,Channel_44,1
2651324,60850,8484,News,Channel_68,1
3411580,174282,30682,News,Channel_96,0
3686104,98714,31707,Education,Channel_99,0
1421858,30992,44610,Gaming,Channel_14,0
1749982,290668,4923,Gaming,Channel_36,0
1446065,195971,42019,News,Channel_51,1
4897799,76044,15920,Gaming,Channel_6,1
79077,44855,43263,Music,Channel_17,0
4510322,254269,21938,Music,Channel_82,1
1642232,108427,13319,Education,Channel_72,1
4446818,113446,42161,Gaming,Channel_51,0
4096077,238208,6900,Gaming,Channel_52,1
785192,283313,2160,Sports,Channel_12,1
4631232,89798,16236,Sports,Channel_81,0
921114,24013,6221,News,Channel_95,0
602891,105732,25294,Music,Channel_1,0
3530921,297293,10038,Sports,Channel_11,0
2183926,236454,19651,Sports,Channel_16,0
2486670,22215,23360,News,Channel_92,1
3345250,227141,8255,News,Channel_9,0
3367085,56965,2699,Education,Channel_8,1
4607976,241245,43893,Gaming,Channel_25,1
4024278,269618,21928,Gaming,Channel_74,1
538977,213728,48169,News,Channel_40,0
2000014,203739,372,News,Channel_67,1
3704292,271994,47312,Music,Channel_23,1
1559141,283081,18898,Music,Channel_62,1
3669280,15339,23855,News,Channel_23,1
2724408,15801,34758,Sports,Channel_44,1
1849058,145454,9607,Gaming,Channel_56,1
4785808,179551,39558,News,Channel_68,0
2160173,130446,8553,Gaming,Channel_23,0
4655419,87083,5383,Education,Channel_9,1
43291,249904,48343,Music,Channel_4,0
4623580,296524,715,Sports,Channel_34,0
4590058,51418,9837,Gaming,Channel_82,1
4498968,146316,13950,Sports,Channel_34,0
2123827,138614,7992,Music,Channel_98,0
4868951,297570,26817,Gaming,Channel_42,1
2069671,72449,49803,Education,Channel_3,1
709672,18252,33818,Gaming,Channel_83,0
338369,181336,13357,News,Channel_34,0
3977974,297403,4742,Sports,Channel_90,1
3493963,239657,13369,News,Channel_99,1
4508167,294448,5044,Sports,Channel_95,1
2228039,190866,10288,News,Channel_43,0
297063,191383,25378,Music,Channel_91,1
1384875,141513,7261,Education,Channel_67,1
1877336,90391,43614,Gaming,Channel_37,0
3957778,252651,18064,Gaming,Channel_12,0
4754267,186454,9799,Education,Channel_87,0
2888757,94186,3522,Music,Channel_81,0
2469665,119677,13690,Music,Channel_16,0
2910984,47397,2057,Gaming,Channel_62,0
693924,184009,35489,Education,Channel_17,0
2571115,271458,37589,News,Channel_15,1
1662655,279186,35331,Music,Channel_26,0
4673412,91301,14559,Gaming,Channel_45,0
3101498,59496,13692,Music,Channel_2,1
4790125,65562,48429,News,Channel_17,1
4671432,39254,202,Music,Channel_65,0
1024920,50707,33709,Education,Channel_94,0
3812666,264847,16972,Sports,Channel_96,1
3820712,187833,41530,Gaming,Channel_30,1
1034668,81108,9537,Music,Channel_68,0
2474199,6269,1642,Sports,Channel_44,1
298675,119756,1365,Education,Channel_96,1
709175,107782,40324,Music,Channel_60,0
3676002,117938,8,News,Channel_99,1
1868306,47429,49683,Sports,Channel_1,1
264625,196989,28820,Gaming,Channel_19,1
843840,158465,33803,Music,Channel_33,0
